Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MB/s),SrcMemKd,DstMemKd,Device,Ctx,GreenCtx,Strm,Name
16408092545,3296,99256,4,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"add_half(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
16408097729,13856,99258,1,1,1,512,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"generalT5LayerNorm(const __half *, const float *, __half *, float, int, int)"
16408113153,104864,99260,1,3072,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
16408219553,14336,99262,2,1,2,16,1,64,22,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void shape_qkv_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>, Matrix3D<T1>, Matrix3D<T1>, int, int, int)"
16408235425,34816,99264,32,1,1,1,1,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"RotaryPosEmb_cuda_forward(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, int, int)"
16409345633,120448,99394,1,9,2,8,8,16,39,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"mat_mul_transposed_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, __half)"
16409467553,9152,99396,2,1,5,16,4,16,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"batch_Add_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
16409478113,3008,99398,3,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,check_inf_half(Matrix3D<__half>)
16409482497,14080,99400,1,1,1,64,16,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"softmax_cuda(Matrix3D<__half>, Matrix3D<__half>)"
16409498113,819360,99402,4,18,4,8,4,32,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void transpose_1_2idx_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>)"
16410319169,131231,99404,1,16,2,8,8,16,39,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"mat_mul_transposed_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, __half)"
16410451936,5568,99406,2,1,2,16,1,64,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void unshape_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>, int, int, int)"
16410458880,79552,99408,1,1024,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
16410540896,3776,99410,4,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"add_half(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
16410546144,13920,99412,1,1,1,512,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"generalT5LayerNorm(const __half *, const float *, __half *, float, int, int)"
16410561536,78560,99414,1,2752,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
16410641600,79104,99416,1,2752,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
16410722784,1888,99418,11,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"SiLuMul_half(Matrix3D<__half>, Matrix3D<__half>)"
16410726144,37536,99420,1,1024,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
16410765184,3328,99422,4,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"add_half(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
16410769952,12832,99424,1,1,1,512,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"generalT5LayerNorm(const __half *, const float *, __half *, float, int, int)"
16410784768,96704,99426,1,3072,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
16410882976,13280,99428,2,1,2,16,1,64,22,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void shape_qkv_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>, Matrix3D<T1>, Matrix3D<T1>, int, int, int)"
16410897792,35424,99430,32,1,1,1,1,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"RotaryPosEmb_cuda_forward(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, int, int)"
16411881728,114240,99560,1,9,2,8,8,16,39,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"mat_mul_transposed_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, __half)"
16411998304,8640,99562,2,1,5,16,4,16,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"batch_Add_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
16412008320,2720,99564,3,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,check_inf_half(Matrix3D<__half>)
16412012512,14272,99566,1,1,1,64,16,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"softmax_cuda(Matrix3D<__half>, Matrix3D<__half>)"
16412028256,755904,99568,4,18,4,8,4,32,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void transpose_1_2idx_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>)"
16412786496,132448,99570,1,16,2,8,8,16,39,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"mat_mul_transposed_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, __half)"
16412920544,5632,99572,2,1,2,16,1,64,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void unshape_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>, int, int, int)"
16412927648,75008,99574,1,1024,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
16413004192,3776,99576,4,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"add_half(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
16413009824,13536,99578,1,1,1,512,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"generalT5LayerNorm(const __half *, const float *, __half *, float, int, int)"
16413024800,67584,99580,1,2752,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
16413093888,68064,99582,1,2752,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
16413163424,1760,99584,11,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"SiLuMul_half(Matrix3D<__half>, Matrix3D<__half>)"
16413167104,38016,99586,1,1024,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
16413206496,3264,99588,4,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"add_half(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
16413211168,12768,99590,1,1,1,512,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"generalT5LayerNorm(const __half *, const float *, __half *, float, int, int)"
16413225376,93376,99592,1,3072,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
16413321088,15232,99594,2,1,2,16,1,64,22,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void shape_qkv_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>, Matrix3D<T1>, Matrix3D<T1>, int, int, int)"
16413338016,35872,99596,32,1,1,1,1,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"RotaryPosEmb_cuda_forward(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, int, int)"
16414426592,112607,99726,1,9,2,8,8,16,39,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"mat_mul_transposed_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, __half)"
16414540799,9024,99728,2,1,5,16,4,16,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"batch_Add_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
16414551711,2944,99730,3,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,check_inf_half(Matrix3D<__half>)
16414556159,14016,99732,1,1,1,64,16,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"softmax_cuda(Matrix3D<__half>, Matrix3D<__half>)"
16414571743,829952,99734,4,18,4,8,4,32,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void transpose_1_2idx_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>)"
16415403295,133088,99736,1,16,2,8,8,16,39,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"mat_mul_transposed_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, __half)"
16415538719,5728,99738,2,1,2,16,1,64,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void unshape_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>, int, int, int)"
16415545983,80032,99740,1,1024,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
16415627583,3968,99742,4,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"add_half(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
16415633087,12896,99744,1,1,1,512,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"generalT5LayerNorm(const __half *, const float *, __half *, float, int, int)"
16415647839,66848,99746,1,2752,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
